          x           y           z           id          
   0.5301220   0.8825171   0.8325267           0
   0.5347489   0.8828587   0.8348323           0
   0.5342152   0.8859412   0.8332877           0
   0.5336736   0.8855241   0.8320362           0
   0.5312955   0.8868360   0.8353792           0
   0.5337596   0.8854983   0.8327585           0
   0.5333502   0.8851983   0.8303411           0
   0.5318465   0.8842745   0.8342752           0
   0.5327706   0.8838528   0.8351371           0
   0.5304039   0.8835167   0.8335490           0
   0.5312331   0.8823238   0.8352666           0
   0.5314382   0.8838528   0.8341755           0
   0.5307353   0.8830968   0.8329752           0
   0.5326115   0.8853064   0.8316518           0
   0.5335026   0.8839320   0.8352952           0
   0.5341680   0.8856394   0.8328837           0
   0.5294870   0.8844383   0.8234651           0
   0.5317689   0.8920091   0.8259598           0
   0.5284662   0.8933450   0.8246548           0
   0.5322322   0.8908588   0.8269390           0
   0.5306353   0.8870433   0.8351851           0
   0.5288573   0.8864539   0.8323591           0
   0.5335988   0.8879598   0.8371445           0
   0.5268884   0.8861006   0.8218143           0
   0.5309885   0.8877890   0.8343536           0
   0.5283477   0.8846863   0.8233567           0
   0.5300493   0.8865095   0.8337663           0
   0.5350995   0.8884592   0.8368774           0
   0.5312698   0.8873983   0.8342663           0
   0.5339688   0.8875582   0.8361364           0
   0.5291614   0.8834148   0.8332412           0
   0.5304750   0.8835243   0.8353026           0
   0.5329339   0.8831886   0.8339995           0
   0.5345788   0.8829223   0.8351094           0
   0.5321295   0.8836410   0.8341411           0
   0.5310814   0.8835960   0.8351142           0
   0.5327137   0.8856849   0.8307453           0
   0.5287428   0.8852599   0.8243462           0
   0.5275790   0.8820371   0.8245626           0
   0.5309463   0.8896842   0.8244560           0
   0.5307462   0.8850792   0.8314205           0
   0.5312619   0.8864780   0.8317058           0
   0.5324748   0.8776393   0.8338581           0
   0.5297098   0.8834696   0.8325020           0
   0.5302844   0.8860893   0.8320316           0
   0.5338104   0.8874100   0.8357380           0
   0.5317763   0.8845131   0.8336196           0
   0.5339209   0.8893757   0.8336811           0
   0.5335459   0.8835357   0.8344202           0
   0.5299341   0.8828995   0.8329811           0
   0.5338413   0.8875576   0.8323732           0
   0.5326579   0.8849395   0.8320125           0
   0.5314336   0.8834703   0.8338891           0
   0.5333863   0.8845948   0.8336949           0
   0.5308000   0.8820746   0.8342759           0
   0.5304166   0.8839915   0.8339899           0
   0.5324125   0.8857933   0.8314461           0
   0.5292356   0.8857617   0.8242452           0
   0.5305872   0.8856493   0.8315078           0
   0.5289951   0.8846308   0.8249890           0
   0.5308964   0.8841532   0.8337058           0
   0.5271865   0.8862336   0.8220305           0
   0.5301194   0.8837117   0.8297023           0
   0.5332732   0.8868296   0.8309212           0
   0.5300257   0.8840417   0.8294932           0
   0.5300769   0.8839721   0.8294763           0
   0.5303990   0.8845137   0.8295226           0
   0.5310907   0.8870402   0.8327218           0
   0.5311451   0.8858386   0.8314005           0
   0.5343118   0.8870998   0.8343484           0
   0.5324768   0.8883960   0.8323552           0
   0.5298299   0.8851964   0.8336442           0
   0.5289539   0.8867980   0.8337360           0
   0.5330289   0.8863456   0.8330766           0
   0.5329318   0.8877651   0.8332010           0
   0.5328423   0.8898147   0.8354347           0
   0.5310629   0.8852412   0.8312318           0
   0.5321841   0.8836454   0.8327288           0
   0.5329413   0.8848134   0.8306436           0
   0.5326698   0.8852345   0.8331791           0
   0.5315289   0.8844821   0.8336647           0
   0.5330545   0.8877305   0.8313694           0
   0.5309853   0.8852231   0.8322831           0
   0.5322345   0.8869109   0.8313849           0
   0.5328373   0.8854983   0.8333594           0
   0.5338197   0.8868413   0.8347742           0
   0.5306357   0.8893247   0.8330166           0
   0.5313604   0.8850624   0.8345349           0
   0.5321753   0.8833279   0.8328607           0
   0.5315207   0.8896853   0.8320330           0
   0.5315216   0.8879552   0.8350079           0
   0.5315920   0.8880626   0.8324869           0
   0.5306681   0.8826417   0.8336791           0
   0.5310774   0.8866759   0.8323804           0
   0.5316070   0.8846977   0.8327177           0
   0.5314203   0.8866416   0.8321116           0
   0.5319635   0.8849968   0.8325837           0
   0.5333035   0.8867441   0.8319119           0
   0.5330622   0.8865450   0.8322370           0
   0.5333277   0.8867988   0.8320107           0
   0.5316617   0.8854911   0.8318374           0
   0.5318542   0.8853528   0.8318577           0
   0.5322220   0.8862114   0.8324029           0
   0.5302452   0.8837962   0.8307013           0
   0.5329610   0.8827466   0.8331843           0
   0.5326526   0.8848900   0.8323592           0
   0.5306620   0.8894618   0.8331397           0
   0.5331030   0.8849702   0.8333736           0
   0.5316585   0.8887709   0.8311146           0
   0.5307272   0.8845775   0.8308108           0
   0.5312587   0.8849959   0.8315852           0
   0.5317412   0.8850952   0.8321501           0
   0.5315898   0.8861952   0.8320155           0
   0.5332553   0.8862705   0.8336020           0
   0.5323503   0.8858479   0.8313031           0
   0.5315727   0.8846212   0.8365281           0
   0.5321018   0.8835707   0.8318870           0
   0.5314321   0.8869581   0.8321525           0
   0.5308919   0.8843606   0.8307127           0
   0.5316596   0.8841011   0.8329290           0
   0.5326714   0.8850725   0.8308954           0
   0.5317406   0.8851831   0.8321247           0
   0.5319997   0.8824063   0.8340755           0
   0.5315152   0.8847691   0.8309268           0
   0.5322511   0.8845937   0.8332520           0
   0.5335436   0.8855278   0.8324834           0
   0.5309249   0.8855507   0.8323897           0
   0.5309579   0.8854288   0.8331521           0
   0.5315198   0.8853269   0.8332762           0
   0.5318543   0.8841542   0.8310367           0
   0.5310629   0.8858461   0.8320847           0
   0.5318844   0.8845930   0.8325205           0
   0.5326164   0.8863964   0.8341532           0
   0.5315972   0.8845919   0.8327340           0
   0.5312680   0.8852410   0.8312763           0
   0.5323812   0.8836392   0.8328113           0
   0.5316265   0.8850608   0.8318298           0
   0.5307376   0.8856671   0.8305919           0
   0.5334531   0.8839978   0.8340528           0
   0.5285767   0.8823692   0.8367346           0
   0.5321737   0.8847180   0.8323473           0
   0.5316526   0.8837490   0.8313051           0
   0.5307164   0.8857557   0.8337059           0
   0.5321079   0.8854658   0.8325428           0
   0.5327538   0.8872215   0.8344351           0
   0.5290618   0.8811670   0.8361276           0
   0.5276250   0.8860024   0.8348610           0
   0.5317375   0.8850477   0.8330442           0
   0.5323526   0.8839581   0.8324111           0
   0.5267699   0.8836045   0.8342578           0
   0.5313259   0.8849798   0.8330770           0
   0.5320086   0.8851267   0.8321721           0
   0.5314200   0.8843549   0.8300450           0
   0.5318110   0.8855897   0.8323181           0
   0.5314024   0.8855216   0.8322170           0
   0.5294860   0.8882574   0.8310511           0
   0.5330304   0.8861259   0.8358580           0
   0.5328980   0.8866993   0.8347113           0
   0.5322753   0.8855330   0.8311339           0
   0.5311499   0.8866806   0.8330562           0
   0.5317575   0.8868484   0.8338559           0
   0.5290629   0.8827108   0.8368930           0
   0.5313644   0.8850453   0.8304190           0
   0.5329097   0.8859522   0.8318616           0
   0.5330472   0.8865998   0.8322811           0
   0.5317869   0.8858751   0.8326468           0
   0.5292500   0.8869474   0.8324440           0
   0.5312584   0.8848168   0.8309796           0
   0.5312930   0.8868892   0.8331274           0
   0.5310912   0.8803043   0.8335537           0
   0.5302166   0.8802264   0.8352778           0
   0.5322566   0.8844409   0.8336296           0
   0.5328744   0.8835825   0.8317082           0
   0.5306404   0.8865645   0.8373944           0
   0.5312624   0.8867930   0.8323595           0
   0.5315751   0.8849265   0.8305866           0
   0.5322411   0.8844193   0.8310120           0
   0.5328416   0.8870633   0.8330348           0
   0.5328689   0.8896002   0.8333047           0
   0.5316965   0.8862737   0.8342696           0
   0.5332079   0.8856445   0.8339280           0
   0.5312458   0.8851781   0.8313362           0
   0.5323416   0.8855275   0.8332726           0
   0.5308950   0.8852289   0.8310593           0
   0.5325481   0.8845725   0.8327907           0
   0.5320508   0.8847910   0.8336228           0
   0.5318996   0.8851999   0.8323533           0
   0.5291488   0.8884400   0.8275383           0
   0.5326058   0.8866736   0.8337785           0
   0.5316601   0.8843255   0.8327497           0
   0.5326814   0.8864647   0.8321233           0
   0.5324781   0.8858548   0.8319218           0
   0.5328931   0.8868769   0.8340107           0
   0.5326512   0.8872015   0.8311076           0
   0.5325663   0.8866402   0.8338818           0
   0.5301224   0.8811388   0.8347089           0
   0.5318521   0.8853737   0.8323308           0
   0.5317919   0.8848977   0.8320117           0
   0.5326581   0.8835788   0.8333892           0
   0.5326347   0.8856856   0.8331651           0
   0.5317897   0.8829776   0.8304135           0
   0.5326356   0.8845273   0.8315046           0
   0.5325986   0.8857943   0.8314720           0
   0.5313628   0.8841639   0.8318345           0
   0.5318479   0.8862709   0.8323057           0
   0.5314249   0.8858396   0.8313191           0
   0.5328698   0.8864810   0.8317531           0
   0.5318263   0.8849060   0.8327047           0
   0.5317366   0.8852811   0.8317969           0
   0.5319080   0.8858930   0.8323478           0
   0.5317743   0.8847495   0.8318077           0
   0.5322651   0.8859320   0.8338047           0
   0.5314940   0.8856036   0.8321693           0
   0.5308192   0.8858822   0.8306701           0
   0.5319339   0.8853200   0.8323798           0
   0.5315040   0.8843686   0.8326746           0
   0.5313728   0.8857207   0.8321628           0
   0.5321139   0.8843495   0.8312380           0
   0.5317744   0.8854914   0.8326471           0
   0.5315724   0.8854461   0.8313807           0
   0.5324427   0.8840477   0.8321434           0
   0.5323223   0.8846378   0.8336675           0
   0.5306334   0.8849514   0.8319003           0
   0.5316645   0.8843200   0.8328721           0
   0.5316423   0.8854461   0.8323043           0
   0.5325755   0.8842008   0.8324605           0
   0.5336017   0.8842795   0.8338242           0
   0.5329743   0.8868879   0.8311554           0
   0.5314018   0.8851846   0.8319470           0
   0.5320357   0.8856256   0.8322859           0
   0.5332458   0.8867132   0.8311629           0
   0.5327402   0.8864190   0.8326151           0
   0.5317449   0.8852779   0.8320847           0
   0.5316106   0.8839858   0.8323757           0
   0.5326550   0.8859587   0.8310603           0
   0.5315212   0.8855399   0.8333212           0
   0.5320393   0.8858454   0.8323088           0
   0.5331032   0.8868023   0.8313284           0
   0.5313507   0.8851527   0.8335726           0
   0.5327081   0.8860528   0.8328185           0
   0.5323349   0.8892795   0.8293534           0
   0.5318354   0.8852204   0.8321864           0
   0.5317614   0.8847203   0.8322782           0
   0.5321583   0.8851396   0.8328920           0
   0.5318934   0.8859360   0.8322538           0
   0.5317571   0.8852862   0.8322415           0
   0.5318434   0.8852679   0.8325095           0
   0.5318264   0.8854730   0.8326585           0
   0.5319735   0.8854792   0.8323498           0
   0.5315451   0.8824647   0.8317708           0
   0.5310255   0.8864858   0.8341506           0
   0.5320455   0.8848791   0.8326480           0
   0.5313305   0.8872193   0.8315818           0
   0.5332351   0.8830781   0.8340371           0
   0.5324398   0.8887457   0.8298272           0
   0.5323123   0.8890706   0.8309272           0
   0.5322057   0.8840938   0.8350121           0
   0.5288896   0.8823490   0.8349967           0
   0.5318692   0.8845478   0.8328533           0
   0.5319107   0.8848365   0.8292352           0
   0.5316106   0.8845602   0.8326512           0
   0.5284588   0.8819005   0.8340596           0
   0.5316697   0.8853397   0.8323417           0
   0.5329073   0.8869378   0.8326274           0
   0.5278960   0.8818010   0.8343623           0
   0.5325075   0.8848758   0.8318656           0
   0.5320059   0.8837889   0.8322629           0
   0.5327233   0.8832286   0.8336375           0
   0.5321546   0.8856433   0.8324408           0
   0.5320061   0.8850770   0.8322003           0
   0.5319981   0.8852429   0.8318661           0
   0.5315217   0.8852375   0.8320092           0
   0.5319843   0.8853451   0.8331508           0
   0.5325560   0.8857265   0.8326029           0
   0.5316573   0.8852149   0.8323620           0
   0.5331694   0.8859971   0.8331905           0
   0.5319315   0.8853543   0.8321662           0
   0.5304539   0.8889996   0.8329557           0
   0.5323987   0.8856953   0.8320575           0
   0.5315165   0.8852511   0.8320837           0
   0.5313613   0.8853933   0.8315436           0
   0.5315285   0.8852623   0.8321161           0
   0.5338013   0.8848524   0.8335911           0
   0.5328972   0.8859492   0.8337562           0
   0.5317295   0.8852526   0.8327727           0
   0.5315589   0.8853148   0.8318467           0
   0.5327019   0.8849913   0.8330860           0
   0.5331452   0.8855399   0.8339643           0
   0.5326423   0.8851637   0.8324158           0
   0.5301502   0.8871051   0.8285404           0
   0.5317454   0.8853610   0.8317413           0
   0.5300578   0.8887986   0.8308199           0
   0.5313670   0.8850011   0.8325003           0
   0.5320132   0.8854949   0.8327592           0
   0.5287634   0.8821836   0.8325172           0
   0.5314991   0.8861825   0.8317945           0
   0.5320879   0.8842693   0.8337176           0
   0.5314154   0.8857554   0.8312795           0
   0.5323105   0.8851092   0.8320729           0
   0.5305506   0.8889228   0.8316136           0
   0.5342842   0.8846486   0.8315022           0
   0.5318159   0.8851714   0.8323140           0
   0.5319917   0.8836749   0.8336918           0
   0.5314632   0.8837228   0.8328350           0
   0.5340931   0.8863794   0.8342110           0
   0.5280541   0.8811775   0.8304486           0
   0.5324188   0.8858574   0.8321290           0
   0.5316188   0.8845753   0.8317533           0
   0.5336661   0.8878282   0.8314772           0
   0.5319406   0.8845195   0.8322452           0
   0.5325292   0.8873094   0.8332475           0
   0.5322970   0.8869461   0.8327631           0
   0.5333161   0.8859688   0.8330000           0
   0.5315028   0.8829564   0.8302781           0
   0.5321855   0.8852777   0.8331504           0
   0.5321560   0.8837563   0.8331790           0
   0.5314990   0.8852558   0.8326345           0
   0.5286655   0.8814607   0.8316977           0
   0.5333453   0.8872334   0.8324347           0
   0.5324162   0.8862207   0.8295454           0
   0.5314706   0.8841357   0.8333989           0
   0.5328148   0.8863509   0.8316792           0
   0.5316551   0.8861335   0.8317299           0
   0.5314419   0.8806717   0.8357884           0
   0.5283094   0.8812710   0.8361112           0
   0.5317934   0.8844758   0.8324041           0
   0.5323359   0.8850932   0.8323721           0
   0.5336297   0.8864931   0.8332764           0
   0.5320382   0.8852111   0.8325793           0
   0.5319979   0.8859086   0.8315929           0
   0.5319580   0.8858540   0.8313306           0
   0.5294716   0.8810471   0.8283405           0
   0.5327387   0.8865572   0.8338540           0
   0.5316005   0.8850792   0.8327338           0
   0.5316379   0.8857876   0.8325934           0
   0.5311724   0.8848277   0.8317752           0
   0.5322417   0.8849572   0.8309446           0
   0.5317750   0.8838263   0.8307705           0
   0.5318628   0.8844190   0.8314163           0
   0.5315348   0.8852150   0.8318875           0
   0.5317902   0.8852258   0.8310096           0
   0.5305031   0.8847523   0.8299754           0
   0.5323356   0.8863066   0.8324620           0
   0.5309011   0.8855149   0.8319485           0
   0.5337381   0.8887730   0.8339051           0
   0.5326810   0.8877565   0.8335286           0
   0.5321455   0.8858516   0.8322217           0
   0.5313843   0.8860307   0.8325428           0
   0.5315219   0.8874510   0.8326785           0
   0.5313388   0.8841783   0.8329070           0
   0.5322038   0.8846263   0.8318219           0
   0.5332472   0.8872270   0.8323969           0
   0.5333722   0.8856129   0.8336380           0
   0.5312399   0.8874991   0.8347798           0
   0.5305559   0.8844980   0.8307392           0
   0.5328685   0.8849146   0.8325937           0
   0.5320790   0.8844262   0.8326195           0
   0.5323453   0.8852778   0.8328297           0
   0.5320358   0.8860933   0.8315956           0
   0.5342011   0.8876303   0.8337158           0
   0.5319364   0.8859643   0.8323593           0
   0.5309189   0.8857998   0.8328129           0
   0.5318015   0.8857462   0.8326305           0
   0.5336648   0.8876849   0.8321159           0
   0.5325452   0.8867577   0.8332519           0
   0.5317574   0.8874360   0.8315263           0
   0.5331208   0.8873275   0.8321208           0
   0.5336174   0.8849482   0.8311426           0
   0.5315252   0.8854800   0.8315558           0
   0.5301725   0.8870666   0.8368029           0
   0.5320776   0.8844884   0.8324911           0
   0.5320371   0.8858727   0.8319064           0
   0.5326228   0.8848207   0.8324581           0
   0.5316582   0.8851983   0.8336453           0
   0.5310781   0.8850000   0.8320641           0
   0.5332567   0.8871261   0.8346563           0
   0.5321331   0.8853841   0.8333095           0
   0.5326400   0.8853988   0.8327632           0
   0.5317499   0.8865650   0.8339805           0
   0.5330792   0.8867129   0.8324006           0
   0.5316773   0.8853822   0.8308322           0
   0.5328282   0.8864081   0.8317763           0
   0.5317808   0.8852242   0.8322914           0
   0.5325490   0.8860100   0.8322658           0
   0.5332489   0.8845751   0.8319772           0
   0.5320677   0.8860702   0.8323207           0
   0.5310856   0.8857297   0.8323632           0
   0.5324299   0.8850072   0.8329363           0
   0.5326917   0.8876345   0.8353595           0
   0.5324396   0.8850001   0.8330308           0
   0.5311706   0.8853307   0.8325685           0
   0.5339249   0.8858522   0.8343810           0
   0.5324406   0.8874579   0.8319717           0
   0.5320696   0.8850191   0.8328654           0
   0.5325878   0.8877404   0.8367786           0
   0.5323957   0.8859034   0.8344048           0
   0.5318846   0.8852184   0.8319608           0
   0.5318655   0.8850583   0.8323469           0
   0.5308832   0.8840428   0.8317254           0
   0.5324993   0.8847855   0.8329586           0
   0.5335149   0.8836475   0.8317030           0
   0.5340299   0.8844621   0.8337275           0
   0.5325672   0.8830834   0.8315011           0
   0.5324719   0.8856167   0.8319903           0
   0.5305305   0.8878466   0.8330432           0
   0.5308487   0.8851181   0.8304816           0
   0.5335664   0.8856567   0.8339858           0
   0.5318509   0.8858517   0.8306526           0
   0.5331675   0.8857274   0.8317268           0
   0.5314235   0.8847003   0.8325293           0
   0.5321610   0.8853914   0.8307284           0
   0.5317229   0.8851544   0.8321462           0
   0.5319167   0.8848519   0.8320553           0
   0.5317814   0.8855761   0.8323785           0
   0.5312900   0.8857924   0.8323391           0
   0.5317432   0.8862431   0.8319869           0
   0.5323162   0.8848011   0.8328772           0
   0.5325076   0.8848401   0.8343778           0
   0.5319189   0.8857028   0.8328991           0
   0.5322285   0.8840778   0.8338785           0
   0.5318148   0.8859592   0.8316984           0
   0.5311249   0.8857355   0.8316619           0
   0.5320429   0.8858165   0.8321312           0
   0.5314290   0.8844648   0.8321174           0
   0.5324447   0.8867396   0.8348938           0
   0.5319910   0.8861025   0.8323640           0
   0.5321386   0.8854840   0.8319411           0
   0.5317624   0.8852395   0.8321079           0
   0.5307998   0.8860258   0.8318628           0
   0.5325954   0.8856668   0.8338321           0
   0.5331114   0.8869448   0.8328349           0
   0.5299137   0.8842157   0.8321034           0
   0.5318531   0.8873853   0.8366765           0
   0.5288843   0.8891060   0.8340100           0
   0.5314851   0.8857387   0.8325028           0
   0.5301634   0.8853205   0.8322765           0
   0.5309410   0.8852058   0.8316592           0
   0.5305329   0.8850337   0.8317759           0
   0.5310435   0.8790905   0.8289214           0
   0.5293214   0.8888612   0.8341765           0
   0.5335481   0.8848834   0.8254524           0
   0.5335473   0.8808539   0.8282629           0
   0.5298948   0.8887480   0.8326767           0
   0.5313818   0.8844936   0.8352674           0
   0.5343312   0.8827080   0.8266859           0
   0.5336634   0.8780352   0.8295256           0
   0.5346920   0.8825163   0.8266749           0
   0.5334052   0.8813234   0.8294719           0
   0.5283164   0.8850842   0.8364205           0
   0.5286338   0.8826334   0.8343271           0
   0.5307813   0.8849283   0.8298024           0
   0.5306347   0.8836412   0.8344878           0
   0.5302891   0.8842395   0.8343257           0
   0.5342954   0.8828476   0.8276982           0
   0.5303616   0.8860945   0.8359629           0
   0.5322574   0.8851803   0.8312134           0
   0.5280641   0.8816751   0.8369652           0
   0.5329164   0.8831919   0.8281501           0
   0.5324298   0.8779272   0.8322039           0
   0.5347055   0.8826430   0.8266137           0
   0.5323842   0.8827501   0.8276263           0
   0.5359410   0.8820574   0.8261815           0
   0.5344476   0.8824117   0.8265888           0
   0.5333835   0.8836382   0.8279486           0
   0.5346365   0.8836945   0.8262674           0
   0.5348601   0.8824173   0.8264268           0
   0.5357310   0.8847747   0.8273306           0
   0.5344090   0.8852593   0.8264381           0
   0.5330914   0.8841535   0.8282565           0
   0.5299018   0.8838382   0.8358113           0
   0.5305365   0.8786507   0.8332184           0
   0.5315238   0.8878142   0.8345375           0
   0.5334025   0.8818021   0.8315294           0
   0.5307647   0.8808317   0.8246326           0
   0.5324922   0.8810275   0.8341965           0
   0.5337185   0.8832411   0.8283657           0
   0.5317988   0.8852929   0.8324005           0
   0.5319088   0.8851486   0.8320707           0
   0.5321510   0.8852071   0.8321532           0
   0.5324547   0.8856455   0.8326696           0
   0.5319678   0.8852148   0.8322276           0
   0.5318543   0.8852864   0.8321925           0
   0.5317905   0.8851449   0.8325618           0
   0.5325847   0.8861761   0.8326898           0
   0.5315865   0.8852230   0.8309105           0
   0.5319386   0.8854633   0.8329916           0
   0.5314555   0.8855944   0.8313143           0
   0.5315529   0.8851877   0.8322761           0
   0.5324827   0.8841955   0.8327732           0
   0.5331657   0.8858922   0.8335039           0
   0.5314188   0.8852129   0.8315865           0
   0.5316606   0.8848965   0.8325775           0
   0.5305795   0.8854249   0.8313469           0
   0.5325278   0.8853066   0.8328249           0
   0.5325828   0.8852080   0.8333885           0
   0.5321192   0.8857135   0.8321224           0
   0.5317637   0.8842186   0.8333357           0
   0.5325971   0.8853182   0.8320365           0
   0.5305319   0.8828371   0.8357195           0
   0.5314479   0.8851421   0.8326780           0
   0.5328770   0.8853124   0.8305108           0
   0.5323248   0.8856726   0.8325198           0
   0.5330971   0.8888147   0.8296954           0
   0.5313611   0.8839499   0.8322263           0
   0.5325337   0.8860815   0.8320161           0
   0.5282698   0.8833135   0.8352484           0
   0.5301966   0.8819224   0.8328674           0
   0.5285323   0.8825598   0.8352293           0
   0.5284689   0.8821522   0.8346245           0
   0.5266474   0.8823322   0.8347159           0
   0.5316294   0.8846781   0.8325424           0
   0.5319476   0.8852307   0.8323513           0
   0.5316562   0.8847210   0.8327795           0
   0.5319143   0.8852784   0.8322552           0
   0.5350078   0.8860682   0.8317075           0
   0.5319042   0.8853556   0.8323350           0
   0.5316846   0.8860014   0.8319889           0
   0.5315724   0.8848708   0.8319806           0
   0.5314682   0.8848527   0.8321833           0
   0.5318193   0.8854154   0.8322910           0
   0.5320582   0.8848116   0.8329461           0
   0.5333964   0.8862600   0.8297313           0
   0.5343737   0.8841690   0.8314742           0
   0.5318308   0.8825568   0.8312238           0
   0.5318831   0.8853722   0.8321865           0
   0.5332290   0.8864735   0.8349633           0
   0.5310967   0.8866066   0.8325927           0
   0.5300838   0.8845840   0.8318263           0
   0.5321264   0.8865124   0.8295339           0
   0.5316065   0.8851717   0.8325364           0
   0.5323498   0.8857806   0.8312342           0
   0.5315702   0.8858099   0.8314806           0
   0.5314087   0.8855727   0.8327059           0
   0.5314028   0.8850171   0.8330398           0
   0.5304413   0.8842981   0.8321280           0
   0.5310168   0.8855619   0.8319804           0
   0.5316362   0.8852808   0.8314293           0
   0.5304083   0.8855160   0.8312287           0
   0.5324715   0.8865455   0.8310953           0
   0.5316247   0.8866131   0.8320787           0
   0.5316368   0.8892713   0.8312932           0
   0.5317660   0.8865210   0.8353260           0
   0.5314078   0.8858507   0.8311786           0
   0.5303234   0.8859250   0.8326822           0
   0.5330594   0.8854274   0.8345808           0
   0.5338369   0.8862951   0.8334529           0
   0.5308083   0.8816264   0.8313939           0
   0.5323440   0.8847542   0.8323383           0
   0.5324209   0.8858453   0.8342985           0
   0.5318512   0.8857582   0.8335027           0
   0.5284264   0.8901621   0.8247349           0
   0.5280609   0.8884392   0.8248793           0
   0.5315925   0.8858645   0.8376509           0
   0.5329375   0.8859508   0.8334078           0
   0.5322114   0.8881273   0.8336196           0
   0.5315462   0.8837867   0.8309376           0
   0.5317395   0.8843005   0.8305409           0
   0.5330914   0.8861505   0.8338912           0
   0.5309034   0.8842396   0.8308050           0
   0.5325642   0.8857357   0.8330118           0
   0.5314755   0.8845238   0.8320488           0
   0.5305347   0.8851403   0.8323598           0
   0.5328910   0.8838415   0.8333677           0
   0.5313321   0.8859645   0.8329031           0
   0.5309777   0.8842693   0.8346990           0
   0.5319091   0.8808151   0.8346274           0
   0.5317843   0.8843066   0.8320702           0
   0.5338510   0.8865073   0.8335071           0
   0.5302207   0.8805613   0.8293758           0
   0.5333884   0.8850004   0.8339512           0
   0.5305627   0.8854485   0.8314790           0
   0.5327978   0.8848179   0.8343887           0
   0.5315407   0.8842973   0.8370628           0
   0.5329753   0.8856369   0.8347123           0
   0.5322516   0.8858884   0.8313995           0
   0.5317807   0.8815787   0.8345311           0
   0.5327807   0.8865850   0.8332618           0
   0.5324331   0.8851192   0.8326081           0
   0.5306584   0.8877399   0.8320121           0
   0.5331253   0.8855347   0.8328081           0
   0.5296757   0.8854376   0.8326839           0
   0.5322519   0.8841786   0.8320285           0
   0.5339086   0.8850126   0.8306774           0
   0.5313218   0.8854276   0.8325728           0
   0.5307709   0.8831534   0.8342794           0
   0.5313335   0.8841152   0.8309477           0
   0.5326522   0.8865186   0.8330610           0
   0.5325396   0.8859498   0.8318051           0
   0.5315393   0.8859900   0.8329578           0
   0.5323466   0.8875085   0.8323598           0
   0.5318245   0.8867408   0.8321139           0
   0.5319638   0.8862826   0.8360893           0
   0.5325489   0.8854064   0.8311921           0
   0.5333496   0.8857411   0.8351204           0
   0.5286339   0.8835822   0.8371317           0
   0.5321012   0.8860688   0.8357156           0
   0.5317592   0.8876248   0.8338323           0
   0.5319097   0.8819023   0.8326240           0
   0.5347542   0.8843321   0.8341102           0
   0.5315331   0.8869520   0.8332005           0
   0.5324977   0.8844781   0.8327858           0
   0.5316028   0.8800335   0.8302846           0
   0.5280305   0.8811169   0.8356722           0
   0.5330979   0.8772160   0.8322758           0
   0.5341864   0.8867300   0.8348221           0
   0.5324471   0.8836642   0.8276729           0
   0.5324486   0.8830753   0.8325666           0
   0.5307824   0.8875352   0.8324569           0
   0.5327477   0.8832727   0.8328236           0
   0.5327478   0.8839249   0.8325582           0
   0.5289866   0.8861789   0.8346551           0
   0.5316700   0.8847432   0.8327532           0
   0.5315799   0.8856321   0.8341127           0
   0.5297794   0.8868855   0.8334136           0
   0.5327146   0.8835288   0.8320379           0
   0.5348923   0.8864565   0.8313027           0
   0.5299946   0.8847498   0.8335498           0
   0.5360826   0.8876966   0.8346983           0
   0.5352405   0.8856650   0.8333444           0
   0.5314282   0.8800316   0.8311344           0
   0.5310219   0.8855273   0.8318973           0
   0.5350707   0.8865295   0.8353344           0
   0.5329723   0.8844607   0.8312072           0
   0.5339242   0.8850170   0.8329756           0
   0.5313886   0.8810583   0.8303031           0
   0.5340527   0.8862589   0.8335573           0
   0.5315569   0.8850957   0.8368255           0
   0.5292803   0.8792610   0.8320773           0
   0.5293458   0.8885089   0.8331307           0
   0.5315794   0.8824917   0.8353350           0
   0.5306118   0.8801468   0.8336886           0
   0.5324275   0.8863272   0.8347520           0
   0.5337159   0.8870547   0.8327871           0
   0.5288283   0.8861435   0.8352964           0
   0.5364390   0.8825581   0.8295174           0
   0.5311851   0.8777560   0.8334758           0
   0.5351563   0.8797933   0.8248192           0
   0.5331087   0.8859588   0.8348651           0
   0.5324349   0.8837007   0.8315719           0
   0.5310676   0.8885895   0.8348467           0
   0.5291708   0.8872161   0.8348940           0
   0.5327307   0.8854685   0.8322705           0
   0.5328927   0.8847961   0.8314820           0
   0.5361112   0.8867880   0.8320817           0
   0.5335378   0.8844225   0.8311759           0
   0.5314742   0.8871757   0.8317463           0
   0.5335382   0.8878144   0.8322929           0
   0.5312754   0.8828002   0.8304948           0
   0.5269670   0.8860166   0.8389941           0
   0.5327302   0.8859744   0.8330295           0
   0.5319919   0.8845804   0.8319210           0
   0.5319079   0.8853808   0.8316470           0
   0.5335065   0.8852715   0.8317499           0
   0.5316901   0.8853443   0.8323097           0
   0.5319657   0.8854464   0.8325262           0
   0.5317661   0.8859283   0.8325750           0
   0.5318077   0.8852213   0.8322033           0
   0.5312707   0.8846517   0.8332273           0
   0.5314783   0.8860446   0.8335734           0
   0.5317688   0.8849559   0.8320719           0
   0.5310509   0.8867309   0.8312931           0
   0.5315637   0.8853653   0.8318860           0
   0.5316498   0.8850779   0.8321444           0
   0.5315897   0.8851272   0.8322452           0
   0.5320850   0.8855389   0.8317657           0
   0.5320361   0.8852231   0.8332019           0
