x                y                z              
 4.69743609E-01 -3.86477634E-02  7.42587030E-01
 4.36744504E-02 -1.04383421E+00 -4.38401639E-01
-1.05884993E+00  4.25897658E-01  3.83610845E-01
-6.01524055E-01  3.14730674E-01  1.00653663E-01
 1.79519093E+00  1.58644605E+00 -8.46667122E-03
-8.96297544E-02  3.80463839E-01 -5.94531476E-01
-8.99124563E-01  3.84692639E-01 -1.16620243E-01
 9.27643776E-02 -8.97280455E-01 -1.15206197E-01
-2.32674956E-01  1.13980845E-01 -3.47619057E-02
-4.16841179E-01 -1.22065745E-01  2.56690025E-01
 4.59190458E-02 -2.43363485E-01 -2.19764262E-01
-6.76584780E-01  1.96734592E-02 -6.53299242E-02
 1.15334123E-01 -2.38570619E+00 -5.90744078E-01
 1.10174239E+00  5.85734904E-01  2.99552649E-01
 2.57895678E-01 -3.15210730E-01  7.87574947E-02
 1.49961579E+00 -2.00540334E-01 -7.28781819E-01
-3.66521269E-01  2.20458198E+00  1.84939191E-01
-1.63217008E-01 -5.60922146E-01  7.48035073E-01
-2.25676864E-01 -2.43615294E+00 -1.75248313E+00
 1.97091937E-01 -4.07608658E-01  2.81167954E-01
-3.90034169E-01  6.17767811E-01  1.09704256E+00
 1.91435948E-01 -1.83910936E-01 -1.89764962E-01
 1.66807488E-01  1.17077842E-01  3.89388829E-01
-1.42305315E-01  3.13246727E-01  2.25806937E-01
 3.03370766E-02  8.25541198E-01 -1.11561902E-02
-2.72546649E-01 -6.15265965E-02 -1.86701149E-01
 5.08747816E-01 -2.20837975E+00  1.31681502E+00
 9.75580871E-01 -2.05377483E+00 -1.19250178E+00
 2.27189064E+00  9.21841636E-02 -2.53506809E-01
 4.13045734E-02  8.04413319E-01 -2.99647868E-01
-6.34236455E-01  5.16805910E-02 -2.24926565E-02
 4.48010474E-01 -3.14399719E-01 -1.03373981E+00
 6.68257117E-01 -4.57186550E-01 -2.70013899E-01
 1.39178813E+00  2.65259653E-01  1.16487551E+00
-1.12211728E+00  6.22839630E-01  4.76819158E-01
 5.88296652E-01 -5.55109739E-01 -3.92201036E-01
-8.54799803E-03  1.09121978E+00 -4.74957556E-01
-8.26542437E-01  3.86470258E-01 -1.51661113E-01
 2.32901305E-01  3.87023273E-03  8.06385800E-02
-1.04334223E+00  5.42208731E-01  8.51572081E-02
-1.63022175E-01  7.17827201E-01  4.98340130E-02
-1.56186093E-02  3.51389736E-01 -3.06212813E-01
-2.65084088E-01  3.09976757E-01  3.14226598E-01
-3.06148589E-01 -8.24367523E-01 -4.93785501E-01
 6.12263680E-01 -1.54329091E-01  3.41486573E-01
-9.35151801E-02 -1.56180412E-01 -1.22655250E-01
 7.18700588E-02  1.95490435E-01  4.69032317E-01
-4.21928540E-02 -2.42964644E-02  1.81151077E-01
-3.34601641E-01  1.05954421E+00  2.33059060E-02
 5.63253462E-01 -6.98613822E-02 -5.38060546E-01
 1.79575250E-01 -1.85569167E-01 -6.60878241E-01
 4.90880728E-01  8.77820700E-02  4.70056981E-02
 4.00920868E-01 -5.81511676E-01  5.44544041E-01
 8.96476626E-01 -6.39646173E-01  1.77090511E-01
-3.62254202E-01 -1.81448087E-01 -2.86370721E-02
 5.16549647E-01 -8.03680837E-01 -3.55172232E-02
-2.28297424E+00  1.62660277E+00 -2.04187125E-01
 6.15761638E-01 -9.71463978E-01 -4.93341759E-02
-1.10223234E+00  1.02726567E+00  1.65470743E+00
 7.24308729E-01 -1.59866326E-02 -2.63912827E-01
 1.87493241E+00  1.91992819E+00  7.49741495E-02
-6.00756645E-01  4.01115954E-01  2.95727998E-01
-4.63645756E-01 -3.06412160E-01 -2.08328676E+00
-1.20707476E+00  5.57626247E-01  3.77240151E-01
-3.38177651E-01 -8.45350176E-02 -3.93705219E-01
-2.57881790E-01 -4.47963536E-01 -7.19671905E-01
 5.46207502E-02  8.28370988E-01  1.01220882E+00
-2.05780673E+00 -1.05181418E-01 -1.73001087E+00
 6.57918572E-01 -9.86184403E-02  3.92088681E-01
-1.13803059E-01 -3.23838443E-01 -1.44183831E-02
-1.69415355E-01  1.42303512E-01 -2.05155358E-01
-7.02018082E-01 -2.28850543E-01 -6.79159582E-01
 1.99911460E-01 -3.43781374E-02  1.09522009E+00
-1.54472604E-01 -1.32631734E-01 -2.37479404E-01
-1.90146919E-02  6.77013025E-02  4.66271251E-01
-1.06388235E+00  6.61366135E-02  3.49160254E-01
 3.09976310E-01  8.28168914E-02  1.96669310E-01
 2.25440145E-01  3.13396037E-01 -1.21724725E-01
-2.67350048E-01  4.03982699E-01  8.08244824E-01
 3.01798414E-02  1.27833986E+00 -1.33221829E+00
 8.74744952E-01  2.50465131E+00  6.63005829E-01
-2.79694617E-01 -9.27738726E-01 -2.49143705E-01
-4.08024728E-01 -1.32529765E-01  5.85165083E-01
-9.06821862E-02  8.84175360E-01 -5.32551527E-01
 3.09869915E-01  8.35651875E-01 -4.88719791E-01
-7.27904439E-01  1.34814829E-02 -3.42771411E-01
 8.22892487E-01  8.26494038E-01  6.69316709E-01
 2.50696331E-01 -4.54728216E-01 -7.33475924E-01
-1.61464021E-01  1.53378591E-01 -3.42805833E-01
 1.19492543E+00 -9.04169202E-01 -1.23813939E+00
-1.03497431E-01 -5.37188172E-01  6.58212155E-02
-3.06503117E-01  4.18717086E-01 -2.82474071E-01
-1.12260926E+00 -2.59418160E-01  5.37252724E-01
 1.95197237E+00  4.87214960E-02  7.14387059E-01
-1.46639180E+00  3.79016995E-01  1.17418468E-01
-2.16150478E-01  6.33925855E-01 -4.02750582E-01
 2.04566911E-01 -1.82707720E-02  1.37330204E-01
-4.90192771E-01  5.87396443E-01 -2.98452914E-01
-5.81466913E-01 -3.57178628E-01  1.71088144E-01
 2.75456578E-01  1.98555911E+00  2.33994603E+00
-1.97466403E-01  2.76591122E-01 -5.82017839E-01
-1.95308074E-01  3.53385538E-01 -5.90920210E-01
-1.00321457E-01 -5.40285051E-01  1.47173554E-01
-7.83600152E-01 -6.92315280E-01  1.22524393E+00
 6.32841825E-01  6.05883822E-02 -5.05176961E-01
-2.76924103E-01  4.90265548E-01  1.01911056E+00
 3.75110418E-01  5.64229071E-01  9.80282053E-02
 3.94734621E-01  4.68418986E-01  2.42109504E-02
 3.23843688E-01 -1.76322114E+00  1.76986194E+00
-4.20645148E-01 -1.20034766E+00  9.91106927E-01
 6.69627450E-03  3.28467004E-02 -9.02101398E-01
-1.32209271E-01  5.97523451E-01  2.46717304E-01
-2.35226080E-01 -2.79677272E-01  4.66818780E-01
-1.33895242E+00  3.69272456E-02 -7.52169013E-01
 1.67213246E-01 -5.50938785E-01  3.14598940E-02
-1.35364032E+00 -4.38016444E-01  1.21901047E+00
-1.88000843E-01 -4.55626100E-01  9.26538184E-02
-3.63049746E-01 -1.23178408E-01  6.51208222E-01
-4.92222965E-01 -5.06220877E-01 -3.02916884E-01
-2.32037138E-02  8.64421904E-01  4.36794192E-01
 1.03328012E-01  1.56121612E-01  2.62211233E-01
-5.71733952E-01 -3.03282797E-01  8.36912274E-01
-5.33400714E-01 -2.38352731E-01  5.93501687E-01
 1.33588523E-01  2.39448160E-01 -1.53868783E+00
-2.58743346E-01  6.10961951E-02  3.46007645E-02
 2.12910548E-01  1.86406970E-01  5.31736501E-02
-6.03624759E-03  9.89068985E-01  6.90021217E-01
 1.22022283E+00 -5.35544574E-01 -4.75486457E-01
 6.75142944E-01 -9.25657570E-01  1.44463450E-01
-1.50886968E-01  6.88688993E-01 -1.89857200E-01
-6.59915954E-02  1.19758952E+00  1.64483428E-01
 5.75704455E-01 -2.89886445E-01  3.19221569E-03
 4.11271036E-01 -7.31913984E-01  3.43893290E-01
-4.31904376E-01  1.14698577E+00 -4.54042554E-01
-1.60769612E-01 -4.71350513E-02 -4.11487609E-01
-3.49266589E-01 -2.79243112E-01  3.88907135E-01
 8.14921930E-02  7.61923939E-02  9.69593003E-02
 1.59779806E-02  1.37756392E-01  1.48295239E-01
-4.57830817E-01 -2.58962274E-01  5.72824478E-01
-4.84665126E-01 -2.05012318E-02  4.51869592E-02
 3.27749476E-02 -4.32005137E-01  5.91545999E-01
-1.27103269E-01  4.41024363E-01 -6.97289407E-01
-7.18230009E-01  2.92462230E-01 -2.54952103E-01
 5.49949944E-01 -2.93368638E-01 -3.53746563E-01
 1.11534977E+00  4.26786780E-01  5.02193905E-02
 1.78873971E-01  3.06645364E-01 -1.73269212E-01
 3.25397626E-02  1.12558700E-01  2.18561992E-01
-8.14727962E-01  6.18164003E-01  7.76667714E-01
-4.47789222E-01 -2.13968635E-01  3.51318806E-01
-7.19011664E-01  5.90921879E-01 -8.61077070E-01
-3.03584784E-02  6.16696715E-01 -1.08200364E-01
-6.22036099E-01 -7.98214197E-01 -1.97589362E+00
 7.48464823E-01 -1.12701309E+00 -1.09167034E-02
-1.14553832E-01 -3.58587294E-03  8.31163228E-02
 1.43924928E+00 -8.47300708E-01 -9.99423742E-01
 5.48854053E-01  1.05923831E+00  2.93480575E-01
 9.71464515E-01  8.87406245E-02 -5.04079640E-01
-9.44755912E-01  5.56487024E-01 -7.10558891E-01
 3.14780891E-01  3.36033851E-02  2.20575809E-01
-2.00435072E-01  1.63222289E+00  3.04924279E-01
-1.13120592E+00 -7.51372099E-01  3.62866133E-01
-1.00285172E-01  1.05932283E+00 -1.54253421E-03
 4.01019789E-02 -4.58393782E-01  1.22319646E-01
 5.03022254E-01 -7.27645978E-02  1.51115227E+00
 7.39956796E-01 -2.77628928E-01  2.47004077E-01
 2.29945138E-01  9.19123888E-01 -3.25227499E-01
 6.53645277E-01 -3.91009510E-01  8.57124805E-01
 8.69918615E-02  2.00732291E-01  4.47941311E-02
 1.76870242E-01  2.15363987E-02  1.58836260E-01
 4.01207536E-01  1.93085998E-01 -5.67179024E-01
-1.64562321E+00  5.06096244E-01  9.17137742E-01
 1.35446534E-01  4.40961629E-01 -3.25127542E-01
-1.06264897E-01  1.88201070E-01  4.24483359E-01
 3.33165735E-01  2.83918642E-02 -4.72400695E-01
-1.38247406E+00 -8.88283610E-01  1.62051618E-01
-7.73501575E-01 -6.92651808E-01  3.49433392E-01
-1.05912256E+00 -1.87311679E-01 -6.12754643E-01
 3.29316705E-01  7.86694765E-01  8.82646590E-02
-3.40887189E-01  2.00526029E-01  1.19337440E-01
 2.20473915E-01 -4.08321321E-01 -6.82420135E-02
-5.37260592E-01  7.96631128E-02 -3.98848772E-01
-3.19778055E-01  1.53724730E-01 -8.86374339E-02
 4.35124904E-01  2.78680891E-01 -1.75000221E-01
 1.00522853E-01 -4.75730039E-02  3.37148160E-01
-4.30576503E-01 -6.96650922E-01 -1.50388345E-01
-1.12532365E+00 -1.07007039E+00 -4.76032794E-02
-4.28043604E-01  1.00355543E-01  1.16494536E+00
 2.43280932E-01  4.29011017E-01  1.33587733E-01
 7.94331208E-02  1.36934191E-01  8.12914908E-01
-2.86080558E-02  1.08483112E+00 -2.28392482E+00
 1.47883911E-02  1.65110752E-02  7.89337277E-01
-1.04872131E+00  1.97097138E-01  2.32737273E-01
-7.29369104E-01 -1.29054976E+00  8.90186250E-01
 4.27615047E-01 -9.08103585E-01 -1.80098379E+00
 9.21318173E-01  2.04194009E-01  3.53410542E-01
-1.45787552E-01 -3.58739913E-01 -7.74374530E-02
 7.60065258E-01 -5.02151012E-01  6.24100626E-01
 7.20111374E-03 -7.76533544E-01 -5.44571102E-01
 1.99732876E+00  1.78628671E+00 -1.09581068E-01
-8.25942904E-02  2.28488475E-01  2.61042506E-01
-8.56039584E-01 -2.90931106E-01  7.80467808E-01
-5.80832995E-02 -8.42938647E-02  1.48640171E-01
 3.91005754E-01 -1.55194491E-01  2.38523102E+00
 4.07748133E-01  1.29853204E-01  2.96236843E-01
 1.09113105E-01  1.19697209E-02  2.15829983E-01
 1.40551770E+00 -2.40991402E+00  7.77081192E-01
-9.12590981E-01 -2.05174908E-01  7.83257186E-01
 5.36900014E-02  5.17920136E-01  2.48997971E-01
 2.13386369E+00  7.48850882E-01  1.05981731E+00
-9.53419983E-01  7.47876346E-01  8.81319463E-01
 1.80643082E-01  8.01926970E-01 -3.36360306E-01
-2.98159391E-01  4.11870927E-01  1.15721226E+00
-9.39587727E-02  1.48703516E-01  5.82887419E-02
-4.14705366E-01 -6.08053468E-02 -1.89313039E-01
-4.76440489E-01 -7.91395828E-02  1.80282962E+00
-9.60818976E-02 -4.39235806E-01 -6.47776186E-01
-3.38402092E-01  2.96938241E-01 -6.15452349E-01
 1.90969855E-01  3.80952597E-01  5.80525935E-01
-2.31481612E-01  3.12553287E-01  4.45003748E-01
 1.90588728E-01 -9.61011127E-02  2.99910188E-01
 5.98286569E-01  1.43001366E+00 -4.20489490E-01
 6.27249405E-02 -8.26525807E-01 -6.20146155E-01
-3.08264285E-01 -6.82642281E-01 -5.88309348E-01
 2.02219021E-02  9.59111989E-01  3.70065063E-01
-3.41456473E-01  4.82552081E-01 -9.50281978E-01
-7.85089552E-01  1.09590888E+00  1.38957632E+00
-1.18609512E+00  7.55638659E-01  1.18182147E+00
 1.04472613E+00  1.02254152E+00  3.63130599E-01
 1.30557105E-01 -1.08004594E+00  1.85072258E-01
-6.09283864E-01  5.32931909E-02  1.97097376E-01
-1.48094490E-01  2.51096278E-01 -1.10508549E+00
 1.54027417E-01 -2.57016629E-01  6.86129153E-01
 1.17570782E+00 -7.27220595E-01 -7.11909354E-01
 2.70608336E-01  2.13565275E-01 -3.75501290E-02
 9.24565673E-01 -1.08760512E+00  1.83562803E+00
 5.38865089E-01 -3.01200658E-01  1.08048454E-01
 1.56394958E-01  2.65339881E-01 -5.81973083E-02
 9.30959582E-02 -3.05134118E-01  7.37186149E-02
 1.44245461E-01  4.98779118E-01 -4.22568947E-01
 5.84060848E-01  6.00870907E-01  9.77549016E-01
 1.61573887E-01 -3.34459543E-01 -1.29762247E-01
-4.59036767E-01 -7.04392672E-01 -2.96210229E-01
 1.76675528E-01 -4.17737104E-02 -3.68716389E-01
-1.37825951E-01 -3.91409874E-01 -2.58022040E-01
 4.78022009E-01  6.33246660E-01 -6.81232989E-01
 1.22598350E-01  3.95026475E-01 -4.05169308E-01
-2.70143777E-01 -1.37022927E-01 -2.61877894E-01
 3.69336069E-01  9.63954985E-01 -7.52098799E-01
 3.30122501E-01  6.30861163E-01  1.00712180E+00
-1.35292900E+00  8.26574504E-01  4.10425186E-01
-7.01304078E-02 -3.59368697E-02  3.37139070E-01
 3.11781138E-01  2.80377895E-01  1.00597680E+00
-3.72589529E-01 -1.47257113E+00 -1.70725334E+00
 5.99317133E-01  3.93994778E-01 -3.30591589E-01
 1.62662983E+00 -1.75248265E+00 -1.81803882E+00
-1.32638291E-01  2.08061114E-01  1.90468937E-01
-2.43324667E-01 -3.95013958E-01  1.59883618E-01
 4.38363552E-01 -1.11553705E+00 -5.81651688E-01
 3.54410321E-01 -7.66128004E-01  5.45674980E-01
-9.87524331E-01  6.58243418E-01 -4.56142366E-01
-2.48837560E-01  1.14384019E+00 -3.40356261E-01
 2.02517763E-01  1.21020533E-01 -6.55432325E-03
 7.80769050E-01 -2.35239208E-01  1.58496890E-02
 3.11445296E-01  9.29957926E-02 -1.42891511E-01
-2.15875760E-01 -2.80634612E-02  1.05788922E+00
 3.18098634E-01 -3.20980757E-01 -6.15720987E-01
-5.53702237E-03 -9.24079046E-02 -5.95590807E-02
-2.12218118E+00 -4.48837310E-01 -4.03008521E-01
 2.83810616E-01 -2.66924828E-01  1.11177616E-01
-1.09253019E-01 -1.42999068E-01  3.53087574E-01
-7.16348365E-02 -2.52440274E-01 -5.61470054E-02
-2.13704848E+00 -1.17584303E-01 -4.71728921E-01
-1.42397925E-01  7.85948157E-01 -6.39527202E-01
-9.23176706E-01 -1.29171753E+00 -1.71046495E+00
 2.37192065E-01  5.92496730E-02 -7.78499663E-01
 1.04631752E-01  9.72015318E-03  1.26412317E-01
 1.61308914E-01  3.85819048E-01 -2.41161168E-01
 5.35209239E-01 -8.09466362E-01 -4.51919258E-01
 1.13293372E-01  5.86469471E-01 -3.15803111E-01
 1.37066096E-01 -4.95298952E-02  9.97778028E-02
 4.01711076E-01  7.24093914E-02 -3.41856599E+00
 1.76709580E+00 -5.21236539E-01 -8.66560414E-02
 2.90009528E-02  8.67746830E-01 -3.66756618E-01
-3.98752421E-01 -3.49202901E-01 -5.85943937E-01
 3.42492580E-01  1.03268035E-01  6.20139062E-01
-4.61088628E-01  1.73014864E-01 -1.19855070E+00
-1.89603794E+00  1.02472746E+00 -1.17674274E-02
-6.97200894E-01  5.88110805E-01 -3.47379357E-01
-8.41198802E-01 -5.55160940E-01  5.83314478E-01
-4.95796800E-01 -1.55527323E-01 -1.93936020E-01
-1.44339308E-01  6.03381455E-01 -2.76493996E-01
 2.92117596E-01  8.34806025E-01 -9.46780384E-01
-9.83480990E-01  5.21859169E-01  1.54174089E-01
 9.01917964E-02 -2.95227081E-01  1.00846179E-02
-1.58882344E+00  3.06331277E-01 -6.57824039E-01
-4.52718347E-01 -5.40102005E-01 -7.34279394E-01
-1.03869426E+00 -2.01748562E+00 -5.28236508E-01
 5.62066853E-01 -3.41595113E-01  4.38520074E-01
-3.61487746E-01 -2.64093906E-01 -2.03202784E-01
-2.44982648E+00 -4.30999547E-01  7.57469833E-01
-1.34383231E-01  8.03630948E-01  5.58541179E-01
 7.56702244E-01  1.00786090E+00 -3.44207026E-02
 1.83135286E-01 -3.76454145E-01 -8.01565170E-01
 2.62666970E-01  1.15514135E+00 -3.38120759E-01
-1.68463551E-02 -1.83875471E-01  2.02532396E-01
 5.81571460E-01 -2.07760239E+00 -8.45211565E-01
 1.96309268E-01 -4.53414083E-01 -8.57079744E-01
-4.53946590E-01 -1.63701817E-01  2.22638324E-01
-3.97397041E-01  5.87652326E-01 -1.65695262E+00
-6.52333200E-01  2.48071462E-01 -3.15939158E-01
-3.78769457E-01 -1.66890216E+00 -3.84497829E-02
 6.16335928E-01 -7.77966321E-01 -8.74942616E-02
 3.12120557E-01 -6.02819920E-01  1.18053389E+00
 4.24485564E-01  2.01266766E+00 -1.30751863E-01
-6.38854802E-01  4.27838802E-01  5.10006249E-01
 2.04237819E+00 -6.83218896E-01 -1.27910483E+00
 1.57375264E+00 -8.39403093E-01 -5.55316865E-01
-5.46967745E-01 -5.81378639E-01 -2.11873040E-01
 3.29817265E-01  9.48287785E-01 -1.70595065E-01
 4.50519711E-01  1.24977872E-01  4.50399011E-01
 9.18502882E-02 -4.81890917E-01 -2.23830417E-01
-9.28675532E-02  1.99375883E-01  1.67184994E-01
 3.27825546E-01 -8.99695575E-01 -3.04723293E-01
 1.36995912E-01 -1.97758283E-02 -8.08525264E-01
-4.17088032E-01 -4.04008478E-02  1.24895966E+00
 1.89097655E+00  9.44399893E-01 -1.06374073E+00
-5.20589352E-02 -1.94436163E-01  2.16194853E-01
 7.93109238E-01 -9.42404091E-01  7.40276992E-01
-5.10139227E-01  7.22636521E-01 -6.44864812E-02
 7.71984309E-02  1.12265892E-01 -5.03992200E-01
 4.14908051E-01  3.05138528E-01 -2.38706201E-01
 1.05156094E-01 -6.26071870E-01  7.05905557E-01
 5.03366031E-02 -2.08604425E-01  5.70463836E-01
 4.95247096E-02 -2.79974520E-01  3.05814028E-01
 3.06920521E-02  3.75176191E-01  6.80538535E-01
 8.23084712E-01 -2.42147431E-01  4.17735308E-01
 4.93422329E-01 -1.08924127E+00  1.13248505E-01
-4.35252547E-01 -3.67714524E-01 -3.49398524E-01
-3.28856856E-02 -9.96747732E-01 -1.75650701E-01
-7.25720823E-01 -4.76320982E-01  1.93750128E-01
 1.06301951E+00  3.22776675E-01  2.89164096E-01
-6.81097329E-01  6.76857233E-01 -1.19452178E-02
 1.48860216E+00 -6.41756177E-01 -9.03521836E-01
 1.62497148E-01  2.84987897E-01  1.36818379E-01
-2.37287760E+00  4.50361282E-01 -2.65251935E-01
-2.49019250E-01  3.01268369E-01 -5.28861642E-01
 5.33369005E-01  1.22406137E+00 -1.63615894E+00
-3.91637087E-01 -9.63137865E-01  1.32447094E-01
-5.02799153E-01  7.01280236E-01 -1.41423261E+00
-2.82357872E-01 -2.40689158E-01 -5.48675060E-01
 1.29747599E-01 -6.51227713E-01  7.09678292E-01
-7.10674301E-02  3.67583901E-01  8.31085563E-01
 3.35379541E-01  5.00650764E-01 -3.33956659E-01
-5.56547046E-01 -2.74655998E-01  1.82383969E-01
-1.51933753E+00 -1.22678630E-01 -1.22838664E+00
 8.86438489E-01 -6.93352640E-01  8.76835406E-01
 4.07498255E-02  6.08444989E-01 -4.70190078E-01
 1.64638281E-01  1.27201071E-02  5.44211388E-01
 9.64779317E-01 -6.78996861E-01 -9.18651283E-01
-6.44055486E-01 -3.02720785E-01  2.39918783E-01
 5.57606339E-01 -1.13096809E+00  8.40068817E-01
 3.79619986E-01  9.14544761E-02  2.86808699E-01
 5.41087985E-01 -2.05509022E-01  3.74690652E-01
-2.56312668E-01 -3.57876956E-01  5.08671999E-01
 5.18386960E-01  3.83193463E-01 -4.37965423E-01
-1.33797133E+00 -6.62661552E-01 -1.01080012E+00
 3.54784340E-01 -1.57120913E-01  1.29042602E+00
-1.64860159E-01 -5.53875208E-01  1.22259751E-01
-1.06102145E+00 -5.87158203E-01 -3.39573652E-01
-4.35124218E-01  6.87146962E-01  6.50265992E-01
-1.26466954E+00 -9.37572181E-01  8.68357539E-01
-2.15342331E+00 -1.96545434E+00 -1.14177346E+00
-4.72669378E-02  1.21012174E-01 -5.21664500E-01
-7.07743317E-02 -5.58531046E-01 -1.10021615E-02
 5.22137582E-01 -4.95171130E-01 -6.70455575E-01
-5.57816820E-03 -2.26470038E-01 -2.41901591E-01
-5.99147558E-01  1.12924230E+00  1.02677333E+00
 9.33412462E-02 -1.40705824E-01 -5.90195239E-01
-1.77398896E+00 -5.24488151E-01 -6.18729949E-01
 6.22038901E-01  7.17354715E-01  5.34452081E-01
 4.59245116E-01 -1.23041205E-01 -2.42391929E-01
 9.78662550E-01  7.15250969E-01  8.53783369E-01
-3.55496526E-01 -4.59826678E-01 -9.26349536E-02
-1.13343529E-01  1.07786074E-01  3.12630326E-01
 4.74870741E-01  8.88391793E-01  2.39822790E-01
-1.08274055E+00 -4.28134143E-01 -4.80163932E-01
 9.83071387E-01 -2.64973342E-01 -8.24607164E-02
 2.20242411E-01  1.38522666E-02 -2.56706297E-01
-2.45193765E-02  4.93442193E-02  2.76435792E-01
 1.24862719E+00 -2.66432077E-01  4.13265258E-01
-1.25580123E-02  7.78377116E-01  3.50484848E-01
 3.83507386E-02  5.14786899E-01  2.24831507E-01
-4.96309251E-01 -5.32280862E-01 -4.35591668E-01
-3.76836509E-02  1.53647615E-02  2.63558179E-02
-2.91208565E-01 -3.03637385E-01 -3.86911601E-01
-1.07939102E-01 -3.93921554E-01  3.23915750E-01
-1.07072687E+00  5.12823880E-01  3.66696149E-01
 7.01720297E-01 -4.73870277E-01  5.66647410E-01
-1.31260276E-01 -4.06405687E-01 -3.11818659E-01
-1.42335665E+00 -1.21402073E+00  5.60895622E-01
 2.81743377E-01 -1.07531846E-02  3.87921393E-01
-4.54451293E-01  1.49999529E-01 -5.60453475E-01
-6.39371455E-01 -1.02570224E+00  8.75306249E-01
-1.10651273E-02  2.98001051E-01  6.15667522E-01
 4.74599339E-02  1.88041657E-01 -3.48350674E-01
 3.41891050E-01  7.26726174E-01  4.25785147E-02
 3.54712392E-04  2.82733232E-01  8.91755521E-02
 3.34370136E-01  8.66140664E-01  2.74685621E-01
 7.12802827E-01 -2.22961202E-01  3.78993273E-01
 1.34996068E+00 -6.89906836E-01 -2.35138321E+00
-7.33070910E-01  1.40907168E+00  1.51180673E+00
 1.87673241E-01 -5.61709590E-02 -5.57216823E-01
 1.87557489E-01 -2.76496392E-02 -2.57481933E-01
 7.95207024E-01  4.83308464E-01 -3.69222760E-02
-3.46232355E-01 -2.94329584E-01 -3.78165133E-02
-7.84690857E-01  6.34111583E-01 -4.30458874E-01
 5.00279725E-01  7.60685444E-01  1.17769688E-01
-8.23496878E-02  2.47988775E-01 -6.76090494E-02
 2.71553373E+00 -1.32919204E+00  1.06386155E-01
-1.59928516E-01  1.03550270E-01 -2.67176449E-01
 1.11436057E+00 -8.75531733E-02 -5.89008152E-01
 4.05105293E-01  2.16588214E-01  9.76373374E-01
 6.07139468E-01 -2.13529944E+00 -1.69722152E+00
-1.25034606E+00  4.65054512E-01  9.62600827E-01
-3.31535071E-01 -9.11372826E-02 -3.92317027E-01
-8.41092169E-01 -7.33525336E-01  8.80491078E-01
-1.16728038E-01  1.86144561E-01  1.70474660E+00
 9.78691041E-01 -2.19053373E-01  5.70895255E-01
 1.27749979E+00  1.41656041E+00 -1.00354064E+00
-1.54297340E+00  1.53571352E-01 -1.99912116E-01
-3.12310338E-01 -1.16756320E-01  2.59358943E-01
-8.46515596E-01 -2.19462980E-02 -2.23930702E-01
 8.28883052E-02 -2.90910870E-01  1.82444930E+00
 2.34103918E+00  7.99580276E-01 -5.06852746E-01
-1.50044954E+00  1.03968060E+00  4.65206504E-01
-1.12048417E-01  3.46425176E-01  1.98013008E-01
 2.37702221E-01  4.05527323E-01  9.33513761E-01
-2.67925119E+00 -1.56472221E-01 -4.95825112E-01
-9.22707319E-01 -1.06563914E+00  5.24456024E-01
 8.29160213E-02 -4.02217627E-01  4.57664043E-01
 1.31350851E+00  1.79896557E+00 -1.52038085E+00
 8.72434497E-01  8.83926749E-02 -3.57134014E-01
-4.37717065E-02 -4.76610571E-01  8.26549709E-01
-1.36317766E+00  1.23631038E-01 -1.31494179E-01
-6.15082860E-01 -1.78097766E-02  9.09837857E-02
 8.85631382E-01 -1.72294557E-01  4.18863177E-01
 1.34087467E+00  1.27502298E+00  1.72203553E+00
 3.06492329E-01 -7.95063898E-02 -1.52201831E-01
 6.75893724E-01 -5.56219041E-01 -3.31740022E-01
-2.82304704E-01 -3.61019433E-01  3.79646808E-01
-3.69612187E-01  1.79346129E-02 -1.62548319E-01
 3.68308499E-02  1.24922112E-01 -4.02083009E-01
-3.93620253E-01  3.94849509E-01 -3.18178654E-01
 6.94096208E-01  8.37503612E-01  1.08647272E-01
 1.21304885E-01 -1.64956063E-01 -1.51224792E-01
-3.81376505E-01 -1.14978778E+00  3.69410902E-01
-5.22828758E-01 -3.92428666E-01 -9.64844346E-01
-1.24890961E-01  5.15160076E-02 -3.00555378E-01
-4.70943063E-01 -1.31161129E+00 -1.41460449E-01
 7.27793351E-02 -5.47583222E-01  1.84580460E-01
-1.56179953E+00 -5.95740378E-01  1.60422766E+00
-3.01405638E-01 -1.03670202E-01 -6.49519682E-01
 1.55795768E-01  8.69056225E-01 -2.91205756E-02
 2.24169299E-01 -2.87126899E-01  4.39770781E-02
-2.25924119E-01  2.34686553E-01  4.85048056E-01
 4.81730759E-01 -2.08786502E-01  4.63740021E-01
-2.69048333E-01  1.94310382E-01  1.01947516E-01
-7.79106393E-02 -2.95053303E-01  9.29718763E-02
 1.83417350E-01  1.21353233E+00 -5.76643050E-01
-1.65654290E+00 -1.55862153E-01  1.50795370E-01
 1.11820847E-01  7.72218168E-01  3.32427800E-01
-5.27791739E-01  3.96734983E-01 -5.01298420E-02
 1.11294544E+00  3.73334110E-01 -5.49945295E-01
-4.25557280E-03  3.04464966E-01  7.47259930E-02
-2.78375298E-01  4.76508737E-01  3.49801779E-01
 1.19168110E-01 -1.19663686E-01  1.09775186E+00
-2.89671630E-01 -2.11863033E-03  6.03790760E-01
 3.08131427E-01  7.61966184E-02  1.01157880E+00
-4.41395968E-01 -1.22886956E-01 -2.91927248E-01
-1.00284189E-01  9.57706749E-01 -7.49880314E-01
-8.13055933E-02 -4.99904245E-01  2.08510995E+00
 5.38403988E-01 -6.31432950E-01  8.58838186E-02
